yy,mm,dd,hh,mm_2,wdir,wspd,gst,x9,wvht,x11,x12,dpd,x14,x15,apd,mwd,x18,x19,pres,x21,atmp,x23,wtmp,x25,dewp,x27,vis,x29,tide
2024,09,27,13,11,NA,40,NA,2.6,99,99,99,99,999,1011.2,NA,11.6,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,27,15,11,NA,20,NA,3.1,99,99,99,99,999,1011.6,NA,11.9,NA,14.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,27,16,11,NA,20,NA,4.1,99,99,99,99,999,1011.7,NA,12,NA,14.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,27,17,11,360,NA,3.6,99,99,99,99,999,1011.2,NA,14,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,27,18,11,320,NA,3.1,99,99,99,99,999,1011,NA,15,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,27,19,11,300,NA,4.1,99,99,99,99,999,1010.6,NA,15.1,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,27,21,11,270,NA,4.1,99,99,99,99,999,1009.2,NA,15.9,NA,15.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,27,22,11,250,NA,3.6,99,99,99,99,999,1008.6,NA,16.1,NA,15.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,27,23,11,200,NA,4.6,99,99,99,99,999,1008.3,NA,16.3,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,00,11,200,NA,5.1,99,99,99,99,999,1008.2,NA,16.1,NA,15.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,01,11,190,NA,5.7,99,99,99,99,999,1007.9,NA,15.9,NA,15.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,02,11,170,NA,4.6,99,99,99,99,999,1008.1,NA,15.6,NA,15.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,03,11,170,NA,4.6,99,99,99,99,999,1008.4,NA,15.5,NA,15.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,04,11,180,NA,5.1,99,99,99,99,999,1009,NA,14.6,NA,15.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,06,11,170,NA,5.1,99,99,99,99,999,1009.4,NA,13.3,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,07,11,170,NA,5.7,99,99,99,99,999,1010.1,NA,13.1,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,08,11,160,NA,5.1,99,99,99,99,999,1010.2,NA,13.3,NA,14.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,09,11,150,NA,5.1,99,99,99,99,999,1010.2,NA,13.4,NA,14.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,10,11,150,NA,4.1,99,99,99,99,999,1010.2,NA,13.7,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,13,11,150,NA,5.1,99,99,99,99,999,1010.4,NA,13,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,15,11,150,NA,3.6,99,99,99,99,999,1011.5,NA,13.4,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,16,11,130,NA,4.1,99,99,99,99,999,1011.9,NA,13.2,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,19,11,140,NA,4.6,99,99,99,99,999,1013.1,NA,14,NA,14.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,28,22,11,220,NA,4.6,99,99,99,99,999,1012.5,NA,14.5,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,00,11,230,NA,4.6,99,99,99,99,999,1011.8,NA,14.3,NA,14.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,01,11,220,NA,4.6,99,99,99,99,999,1012,NA,14.2,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,02,11,240,NA,3.6,99,99,99,99,999,1012.2,NA,14,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,05,11,260,NA,3.1,99,99,99,99,999,1013.7,NA,13.7,NA,14.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,06,11,270,NA,5.1,99,99,99,99,999,1013.8,NA,13.5,NA,14.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,07,11,280,NA,3.1,99,99,99,99,999,1014,NA,13.6,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,08,11,310,NA,3.1,99,99,99,99,999,1013.8,NA,13.5,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,09,11,280,NA,2.6,99,99,99,99,999,1013.7,NA,13.4,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,10,11,260,NA,4.6,99,99,99,99,999,1013.5,NA,13.4,NA,14.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,11,11,290,NA,2.6,99,99,99,99,999,1013.3,NA,13.2,NA,14.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,13,11,290,NA,2.6,99,99,99,99,999,1014,NA,13.3,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,14,11,300,NA,2.1,99,99,99,99,999,1014.2,NA,13.1,NA,14.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,15,11,270,NA,2.6,99,99,99,99,999,1014.7,NA,13,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,16,11,270,NA,2.6,99,99,99,99,999,1015.2,NA,13,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,17,11,330,NA,2.6,99,99,99,99,999,1015.6,NA,13.4,NA,14.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,18,11,280,NA,3.6,99,99,99,99,999,1015.7,NA,13.2,NA,14.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,19,11,350,NA,1.5,99,99,99,99,999,1015.3,NA,13.7,NA,14.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,20,11,280,NA,3.1,99,99,99,99,999,1014.9,NA,13.8,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,21,11,250,NA,4.1,99,99,99,99,999,1014.1,NA,13.6,NA,14.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,22,11,280,NA,3.6,99,99,99,99,999,1013.4,NA,13.4,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,29,23,11,270,NA,6.7,99,99,99,99,999,1012.9,NA,13.7,NA,14.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,00,11,280,NA,6.2,99,99,99,99,999,1012.3,NA,14.3,NA,14.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,01,11,280,NA,6.7,99,99,99,99,999,1012.2,NA,14.5,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,02,11,290,NA,7.2,99,99,99,99,999,1012.1,NA,14.3,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,04,11,310,NA,4.1,99,99,99,99,999,1012.4,NA,14.2,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,05,11,300,NA,4.1,99,99,99,99,999,1012.6,NA,14.2,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,06,11,340,NA,2.6,99,99,99,99,999,1012.5,NA,14,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,07,11,360,NA,3.1,99,99,99,99,999,1012.4,NA,14,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,08,11,350,NA,2.6,99,99,99,99,999,1012.4,NA,13.2,NA,14.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,09,11,360,NA,2.1,99,99,99,99,999,1012.7,NA,13,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,10,11,350,NA,3.1,99,99,99,99,999,1012.2,NA,12.9,NA,14.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,11,11,340,NA,3.1,99,99,99,99,999,1012,NA,13.3,NA,14.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,12,11,NA,20,NA,3.6,99,99,99,99,999,1012.1,NA,13.7,NA,14.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,13,11,360,NA,4.1,99,99,99,99,999,1012.3,NA,13.8,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,14,11,NA,20,NA,4.6,99,99,99,99,999,1012.4,NA,14,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,15,11,360,NA,5.1,99,99,99,99,999,1011.9,NA,14.6,NA,14.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,16,11,NA,10,NA,4.1,99,99,99,99,999,1012.1,NA,14.9,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,19,11,290,NA,5.7,99,99,99,99,999,1011.9,NA,15.4,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,20,11,280,NA,6.2,99,99,99,99,999,1011.5,NA,15.2,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,21,11,280,NA,6.7,99,99,99,99,999,1010.8,NA,15.6,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,22,11,280,NA,7.2,99,99,99,99,999,1010.3,NA,15.7,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,09,30,23,11,280,NA,7.2,99,99,99,99,999,1009.9,NA,15.8,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,01,11,280,NA,6.7,99,99,99,99,999,1009.7,NA,16.2,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,02,11,300,NA,2.6,99,99,99,99,999,1010.3,NA,16,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,03,11,300,NA,2.1,99,99,99,99,999,1010.5,NA,15.5,NA,14.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,05,11,NA,30,NA,2.1,99,99,99,99,999,1011.3,NA,15.2,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,06,11,360,NA,2.6,99,99,99,99,999,1011.3,NA,15.2,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,07,11,NA,40,NA,2.6,99,99,99,99,999,1011.4,NA,16,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,08,11,330,NA,3.1,99,99,99,99,999,1011.5,NA,16,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,09,11,360,NA,2.6,99,99,99,99,999,1011.6,NA,15.9,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,10,11,NA,10,NA,4.1,99,99,99,99,999,1011.6,NA,16.8,NA,15.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,11,11,NA,30,NA,2.6,99,99,99,99,999,1011.9,NA,16.6,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,12,11,NA,30,NA,3.6,99,99,99,99,999,1012,NA,16.8,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,13,11,NA,40,NA,2.6,99,99,99,99,999,1012.3,NA,16,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,14,11,230,NA,2.1,99,99,99,99,999,1013,NA,15.2,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,15,11,320,NA,2.6,99,99,99,99,999,1013.6,NA,15.5,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,16,11,310,NA,1.5,99,99,99,99,999,1014,NA,16.4,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,17,11,NA,NA,0,NA,0,99,99,99,99,999,1014.2,NA,17.8,NA,15.2,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,10,01,18,11,220,NA,3.6,99,99,99,99,999,1014.1,NA,17.1,NA,15.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,19,11,200,NA,3.6,99,99,99,99,999,1013.8,NA,16.2,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,20,11,200,NA,4.1,99,99,99,99,999,1013.5,NA,16.2,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,21,11,190,NA,4.1,99,99,99,99,999,1012.9,NA,16.4,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,22,11,230,NA,2.6,99,99,99,99,999,1012.8,NA,16.4,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,01,23,11,270,NA,1.5,99,99,99,99,999,1012.7,NA,16.8,NA,16,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,00,11,250,NA,1.5,99,99,99,99,999,1012.6,NA,17,NA,15.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,01,11,190,NA,2.6,99,99,99,99,999,1012.5,NA,16.5,NA,15.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,03,11,NA,60,NA,1,99,99,99,99,999,1012.5,NA,15.9,NA,15.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,04,11,NA,80,NA,1,99,99,99,99,999,1012.5,NA,15.7,NA,15.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,05,11,NA,70,NA,1,99,99,99,99,999,1012.4,NA,15.7,NA,15.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,06,11,110,NA,1,99,99,99,99,999,1012.5,NA,15.4,NA,15.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,07,11,NA,NA,0,NA,0,99,99,99,99,999,1012.2,NA,15.2,NA,15.8,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,10,02,08,11,120,NA,1,99,99,99,99,999,1011.9,NA,15.3,NA,15.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,09,11,110,NA,2.1,99,99,99,99,999,1011.6,NA,15.3,NA,15.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,10,11,160,NA,2.6,99,99,99,99,999,1011.6,NA,15.2,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,11,11,180,NA,1.5,99,99,99,99,999,1011.4,NA,15.2,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,12,11,360,NA,0.5,99,99,99,99,999,1011.2,NA,15,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,13,11,NA,10,NA,1,99,99,99,99,999,1011.4,NA,14.9,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,14,11,NA,NA,0,NA,0,99,99,99,99,999,1011.2,NA,14.9,NA,15.4,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,10,02,15,11,360,NA,2.1,99,99,99,99,999,1011.4,NA,15.4,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,16,11,NA,20,NA,3.6,99,99,99,99,999,1011.6,NA,15.9,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,17,11,350,NA,2.6,99,99,99,99,999,1011.7,NA,16.4,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,18,11,320,NA,3.1,99,99,99,99,999,1011.4,NA,17,NA,15.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,19,11,280,NA,3.1,99,99,99,99,999,1010.9,NA,17.9,NA,16.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,20,11,280,NA,5.1,99,99,99,99,999,1010.4,NA,17.7,NA,16,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,21,11,260,NA,3.6,99,99,99,99,999,1009.5,NA,16.9,NA,16,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,02,22,11,250,NA,2.6,99,99,99,99,999,1008.9,NA,17.3,NA,16.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,00,11,220,NA,2.6,99,99,99,99,999,1008.2,NA,17,NA,16.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,01,11,250,NA,1,99,99,99,99,999,1007.9,NA,17.4,NA,16.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,02,11,240,NA,3.1,99,99,99,99,999,1007.6,NA,16.7,NA,15.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,03,11,260,NA,2.6,99,99,99,99,999,1007.6,NA,16.1,NA,16.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,04,11,350,NA,1,99,99,99,99,999,1007.8,NA,15.9,NA,16.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,05,11,NA,10,NA,1.5,99,99,99,99,999,1008,NA,15.9,NA,16.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,06,11,340,NA,2.1,99,99,99,99,999,1008.1,NA,15.9,NA,16.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,07,11,300,NA,2.1,99,99,99,99,999,1008.2,NA,15.9,NA,16.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,08,01,300,NA,2.6,99,99,99,99,999,1008,NA,15.6,NA,16.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,09,01,290,NA,3.1,99,99,99,99,999,1008,NA,15.6,NA,16,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,10,01,300,NA,3.1,99,99,99,99,999,1007.9,NA,15.5,NA,15.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,11,01,300,NA,3.6,99,99,99,99,999,1007.7,NA,15.4,NA,15.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,12,01,310,NA,4.1,99,99,99,99,999,1007.6,NA,15.3,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,13,01,310,NA,3.6,99,99,99,99,999,1007.7,NA,15.4,NA,15.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,14,01,310,NA,3.6,99,99,99,99,999,1007.8,NA,15.4,NA,15.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,15,01,300,NA,3.6,99,99,99,99,999,1008.4,NA,15.5,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,16,01,290,NA,3.6,99,99,99,99,999,1008.9,NA,15.6,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,17,01,300,NA,4.1,99,99,99,99,999,1009.1,NA,15.6,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,18,01,300,NA,4.6,99,99,99,99,999,1009,NA,15.9,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,19,01,290,NA,4.1,99,99,99,99,999,1008.8,NA,16,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,20,11,280,NA,5.1,99,99,99,99,999,1008.4,NA,15.8,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,21,11,280,NA,4.6,99,99,99,99,999,1007.8,NA,15.9,NA,15.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,03,23,11,250,NA,3.6,99,99,99,99,999,1007.6,NA,16.5,NA,16,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,00,11,270,NA,5.7,99,99,99,99,999,1007.4,NA,16.2,NA,16.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,01,11,230,NA,2.6,99,99,99,99,999,1007.4,NA,16.3,NA,15.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,02,11,290,NA,1,99,99,99,99,999,1007.5,NA,16.1,NA,15.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,03,11,260,NA,4.1,99,99,99,99,999,1007.6,NA,15.6,NA,15.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,04,11,280,NA,4.6,99,99,99,99,999,1008.1,NA,15.6,NA,15.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,05,11,280,NA,3.1,99,99,99,99,999,1008.5,NA,15.6,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,06,11,330,NA,3.1,99,99,99,99,999,1008.6,NA,15.5,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,07,11,310,NA,2.6,99,99,99,99,999,1009,NA,15.4,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,08,11,310,NA,2.1,99,99,99,99,999,1009.1,NA,15.4,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,09,11,280,NA,2.1,99,99,99,99,999,1009.4,NA,15.3,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,10,11,310,NA,3.6,99,99,99,99,999,1009,NA,15.5,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,11,11,NA,50,NA,1.5,99,99,99,99,999,1009.3,NA,15.2,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,12,11,310,NA,3.1,99,99,99,99,999,1009.4,NA,15.2,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,13,11,270,NA,4.6,99,99,99,99,999,1010.4,NA,15,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,14,11,300,NA,6.2,99,99,99,99,999,1010.2,NA,14.9,NA,15.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,15,11,170,NA,4.1,99,99,99,99,999,1012.1,NA,15.1,NA,15.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,16,11,180,NA,7.2,99,99,99,99,999,1012.6,NA,14.6,NA,15.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,17,11,190,NA,5.1,99,99,99,99,999,1014,NA,14.6,NA,15.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,18,11,200,NA,3.1,99,99,99,99,999,1014.5,NA,14.5,NA,15.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,19,11,210,NA,3.1,99,99,99,99,999,1014.4,NA,14.4,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,20,11,190,NA,4.1,99,99,99,99,999,1014.2,NA,14.4,NA,15.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,21,11,240,NA,4.6,99,99,99,99,999,1014,NA,14.2,NA,15.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,22,11,210,NA,3.6,99,99,99,99,999,1014,NA,14.4,NA,15.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,04,23,11,160,NA,2.6,99,99,99,99,999,1013.6,NA,14.9,NA,15.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,05,00,11,210,NA,3.1,99,99,99,99,999,1012.7,NA,15.6,NA,15.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,05,01,11,190,NA,4.6,99,99,99,99,999,1012.6,NA,15.5,NA,15.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,05,02,11,170,NA,2.6,99,99,99,99,999,1012.5,NA,15.6,NA,15.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,05,03,11,140,NA,2.1,99,99,99,99,999,1012.5,NA,15.4,NA,15.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,05,04,11,NA,NA,0,NA,0,99,99,99,99,999,1012.6,NA,15.2,NA,15.9,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,10,05,05,11,350,NA,1.5,99,99,99,99,999,1012.8,NA,15.3,NA,15.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,05,06,11,NA,80,NA,1,99,99,99,99,999,1013.1,NA,15.3,NA,15.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,05,07,11,140,NA,2.1,99,99,99,99,999,1013.2,NA,15.4,NA,15.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,05,08,11,170,NA,3.6,99,99,99,99,999,1013.1,NA,14.9,NA,15.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,05,09,11,150,NA,2.1,99,99,99,99,999,1013.3,NA,14.7,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,05,10,11,190,NA,1.5,99,99,99,99,999,1013.1,NA,14.6,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,05,11,11,NA,NA,0,NA,0,99,99,99,99,999,1013,NA,14.2,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,10,05,12,11,280,NA,1,99,99,99,99,999,1013.1,NA,14.2,NA,15.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,05,13,11,350,NA,3.1,99,99,99,99,999,1013.2,NA,15.2,NA,15.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
